code,year,stknme,FS_Combas-A001101000,FS_Combas-A001000000,FS_Combas-A002101000,FS_Combas-A002100000,FS_Combas-A002201000,FS_Combas-A002200000,FS_Combas-A002000000,FS_Combas-A003000000
600132,2019,重庆啤酒,1253563915.98,3514353524.06,,1510492104.29,,492510089.47,2003002193.76,1511351330.3
600133,2019,东湖高新,3087629209.52,26643893730.67,596859600.0,12713524185.37,5495501892.0,7988281518.84,20701805704.21,5942088026.46
600135,2019,乐凯胶片,650095431.87,2967853894.58,267304528.22,678434678.57,,63932072.44,742366751.01,2225487143.57
600136,2019,ST 明诚,158899971.05,10401542181.92,1468216000.0,3469652611.96,1286653915.55,2344415022.68,5814067634.64,4587474547.28
600137,2019,浪莎股份,366434407.65,693311723.01,,188232498.99,,982009.45,189214508.44,504097214.57
600138,2019,中青旅,1003059183.8,16436703099.78,2482664902.02,6224300775.62,1026450548.52,1266523072.08,7490823847.7,8945879252.08
600139,2019,*ST 西源,254795121.02,3224082880.29,,607453671.07,1115709754.28,1749828422.84,2357282093.91,866800786.38
600141,2019,兴发集团,1681361254.21,28939978011.29,6497769223.29,13196020635.79,3921222835.64,6026764701.26,19222785337.05,9717192674.24
600143,2019,金发科技,2895469584.98,29169654922.14,6935707835.2,12261280965.35,5025680899.55,6202139269.53,18463420234.88,10706234687.26
600145,2019,退市新亿,367675.16,1110501713.62,,232052547.08,,204884644.99,436937192.07,673564521.55
600146,2019,退市环球,20774778.91,1698470971.77,174418163.43,503311777.31,81753755.77,133281392.43,636593169.74,1061877802.03
600148,2019,长春一东,177299319.75,1107111082.81,,467697313.01,4000000.0,88499529.59,556196842.6,550914240.21
600149,2019,廊坊发展,132402862.03,708559821.07,20037700.0,156921340.95,,268609238.56,425530579.51,283029241.56
600150,2019,中国船舶,13488678430.6,44351383661.97,2810706965.27,16653201326.49,2303268611.66,6630705622.71,23283906949.2,21067476712.77
600151,2019,航天机电,892617337.41,10951483793.92,1051872489.29,3937270960.38,749946943.86,1220894259.18,5158165219.56,5793318574.36
600152,2019,维科技术,234064160.65,2720942353.36,320429809.72,1283457106.19,,104197352.34,1387654458.53,1333287894.83
600153,2019,建发股份,35348795789.25,295398664300.95,4007196199.98,166236981801.5,35760613551.68,63057240519.76,229294222321.26,66104441979.69
600155,2019,华创云信,6736418770.17,44611629868.59,742029758.9,20512812813.53,,9080023340.17,29592836153.7,15018793714.89
600156,2019,华升股份,119437976.43,1103048446.29,,325255231.98,25000000.0,83102596.8,408357828.78,694690617.51
600157,2019,永泰能源,1405616807.25,106485157848.79,6328254337.17,46024739953.21,25086154257.18,31784770702.06,77809510655.27,28675647193.52
600158,2019,中体产业,822583198.66,3985825794.31,14961307.0,1727302357.81,222000000.0,226702843.63,1954005201.44,2031820592.87
600159,2019,大龙地产,964424519.03,4469455817.55,,2041523392.78,30000000.0,30000000.0,2071523392.78,2397932424.77
600160,2019,巨化股份,1863761797.64,15385300893.19,62999063.63,1836395035.5,,332111586.05,2168506621.55,13216794271.64
600161,2019,天坛生物,1413352959.79,6314412345.97,,651940561.27,400598888.88,485109372.4,1137049933.67,5177362412.3
600162,2019,香江控股,3729332680.69,23243067894.01,302879477.58,14429488948.47,2983882128.38,3139384066.48,17568873014.95,5674194879.06
600163,2019,中闽能源,292879655.88,4506771448.38,360414079.17,944496508.98,1374242843.99,1457771681.5,2402268190.48,2104503257.9
600165,2019,ST 宁科,168139487.04,2247718828.91,404100000.0,686402499.18,30000000.0,636210565.83,1322613065.01,925105763.9
600166,2019,福田汽车,2882011631.49,53169440966.35,7510221898.82,34118180892.07,2068788831.96,3839145157.26,37957326049.33,15212114917.02
600167,2019,联美控股,5070025306.7,12101572369.11,293000000.0,2473939777.81,90137488.29,1815624077.03,4289563854.84,7812008514.27
600168,2019,武汉控股,1440244019.12,15585425424.15,1908000000.0,5170054872.21,4033763960.42,4984300631.18,10154355503.39,5431069920.76
600169,2019,太原重工,5052844591.88,33641576052.51,8907336203.64,24864941917.35,3315122249.47,5401419362.62,30266361279.97,3375214772.54
600170,2019,上海建工,66093788808.8,257280896509.1,5821804016.21,174722430561.95,44189370794.24,46385421341.52,221107851903.47,36173044605.63
600171,2019,上海贝岭,1438461025.97,3392412639.94,,189057337.79,,128705556.05,317762893.84,3074649746.1
600172,2019,黄河旋风,1004452408.18,10885960378.14,3700229817.49,5466359435.67,549445162.43,1221068234.66,6687427670.33,4198532707.81
600173,2019,卧龙新能,2703011701.26,7692091131.54,,4914853957.33,,13736118.67,4928590076.0,2763501055.54
600175,2019,退市美都,339081131.88,14157844822.47,1113140520.11,4213616537.44,654890775.0,692747564.13,4906364101.57,9251480720.9
600176,2019,中国巨石,1446167665.44,33604242332.45,6610547641.36,11666033613.04,3148654457.99,5857671607.03,17523705220.07,16080537112.38
600177,2019,雅戈尔,11129940524.46,80661323032.65,18214552749.02,51571437804.78,454334194.44,1082996597.92,52654434402.7,28006888629.95
600178,2019,东安动力,146743692.96,3965398291.71,430000000.0,2009900532.62,,72475069.91,2082375602.53,1883022689.18
600179,2019,安通控股,181856495.99,7811724731.5,1529331201.61,4845186361.69,349854576.88,4071101398.39,8916287760.08,-1104563028.58
600180,2019,瑞茂通,5216934278.15,22614018693.04,2846516085.42,16423085596.24,,,16423085596.24,6190933096.8
600181,2019,S*ST 云大,,,,,,,,
600182,2019,S 佳通,230820472.32,3036740635.6,49531020.0,888296632.46,430500000.0,466032094.83,1354328727.29,1682411908.31
600183,2019,生益科技,1061845209.03,15534907870.03,1519481480.54,5256699831.32,732332000.0,924590979.88,6181290811.2,9353617058.83
600184,2019,光电股份,1229208002.64,3831912537.74,,1436544428.72,,28685067.79,1465229496.51,2366683041.23
600185,2019,珠免集团,3013572217.72,32218196382.73,75800000.0,8720042418.57,7921279171.22,16079303118.19,24799345536.76,7418850845.97
600186,2019,莲花控股,1212960609.73,2152656203.22,,2033302275.79,24000000.0,45785965.71,2079088241.5,73567961.72
600187,2019,国中水务,781235540.04,4783876778.22,,1038825672.74,162000000.0,292969899.5,1331795572.24,3452081205.98
600188,2019,兖矿能源,27273606000.0,207821363000.0,8747590000.0,73319898000.0,26133626000.0,50977343000.0,124297241000.0,83524122000.0
600189,2019,泉阳泉,914550567.13,5144137104.23,1100690000.0,2835991132.84,661330000.0,779209328.78,3615200461.62,1528936642.61
600190,2019,*ST 锦港,543840482.78,17352869127.1,3105713007.08,6634192336.71,2514962000.0,4335789335.85,10969981672.56,6382887454.54
600191,2019,华资实业,10710755.13,2022276786.27,,17030091.18,,117971383.89,135001475.07,1887275311.2
600192,2019,长城电工,452757811.45,4597613953.13,842495062.5,2186016128.04,50133440.28,329138349.58,2515154477.62,2082459475.51
600193,2019,*ST 创兴,110922681.59,1094229987.62,135692743.4,815458939.74,,14890200.0,830349139.74,263880847.88
600195,2019,中牧股份,674011505.9,5673701258.92,50000000.0,978146273.0,40000000.0,90998833.89,1069145106.89,4604556152.03
600196,2019,复星医药,9533268377.32,76119645663.32,6358286948.48,17433765405.71,7293043830.91,19481666933.44,36915432339.15,39204213324.17
600197,2019,伊力特,1824858087.34,4409826423.07,,729578410.69,,728474665.43,1458053076.12,2951773346.95
600198,2019,大唐电信,440417330.08,5769677559.43,1194242977.69,3916238318.89,,428184241.13,4344422560.02,1425254999.41
600199,2019,金种子酒,1272644748.54,3643891060.02,,601298055.7,,209786627.56,811084683.26,2832806376.76
600200,2019,*ST 苏吴,630691310.56,3919919292.37,878272816.9,1412501779.78,115082895.47,144103544.59,1556605324.37,2363313968.0
600201,2019,生物股份,1108509231.31,5585879172.02,,548004329.16,15080000.0,168778924.01,716783253.17,4869095918.85
600202,2019,哈空调,194202590.61,2013172524.14,150000000.0,1243563937.12,100000000.0,100124948.28,1343688885.4,669483638.74
600203,2019,福日电子,1757642484.35,7492445039.45,992283742.16,4449136632.2,,185562571.4,4634699203.6,2857745835.85
600205,2019,S 山东铝,,,,,,,,
600206,2019,有研新材,504359951.11,3805179846.99,,399548251.0,64000000.0,139789258.11,539337509.11,3265842337.88
600207,2019,安彩高科,316238396.51,2130235358.22,,279199925.79,180000000.0,230923682.13,510123607.92,1620111750.3
600208,2019,衢州发展,14690206376.51,144032020805.3,3959937053.22,55006589500.63,35543834301.87,53861945975.34,108868535475.97,35163485329.33
600209,2019,退市罗顿,42388351.6,664210371.32,,147466891.24,,9535226.03,157002117.27,507208254.05
600210,2019,紫江企业,1578786748.46,10781154162.32,3035423493.34,4880633256.62,592193862.67,733491824.66,5614125081.28,5167029081.04
600211,2019,西藏药业,740343901.88,2767231426.91,,309846385.38,,10594750.27,320441135.65,2446790291.26
600212,2019,绿能慧充,57063281.99,269878547.4,,37517880.3,,,37517880.3,232360667.1
600213,2019,*ST 亚星,316176012.46,4947719215.61,366696162.85,3697746071.09,853516748.0,988241163.51,4685987234.6,261731981.01
600215,2019,派斯林,1183092627.54,2845472908.57,,268929737.13,,3923480.68,272853217.81,2572619690.76
600216,2019,浙江医药,1277829937.33,10362361270.54,649984823.02,2050577560.29,,59580395.2,2110157955.49,8252203315.05
600217,2019,中再资环,818698213.03,5726934341.82,1984400000.0,3386965018.75,317000000.0,515027316.29,3901992335.04,1824942006.78
600218,2019,全柴动力,454113069.03,4151631842.39,,1958855817.0,,101411743.37,2060267560.37,2091364282.02
600219,2019,南山铝业,10345835810.75,54759350716.16,4863642156.14,10940991272.36,170000000.0,2269691820.33,13210683092.69,41548667623.47
600220,2019,ST 阳光,615414170.51,5013696965.61,1802005252.13,2269408480.42,299900000.0,301715580.93,2571124061.35,2442572904.26
600221,2019,海航控股,20144091000.0,209937916000.0,36146227000.0,130676590000.0,38000000.0,17881094000.0,148557684000.0,61382150000.0
600222,2019,太龙药业,398091340.1,2739423303.82,574900000.0,892470394.21,532200000.0,535150479.05,1427620873.26,1311802430.56
600223,2019,福瑞达,3634617883.43,56019444901.28,3551695262.7,47480122525.04,3780054208.19,3843674218.78,51323796743.82,4695648157.46
600225,2019,退市卓朗,742148564.44,12935988151.38,2170276428.11,10520143613.5,1508406978.29,1732410020.29,12252553633.79,683434517.59
600226,2019,亨通股份,90122688.29,4159059189.32,160204208.33,502922875.47,60117540.68,116124746.51,619047621.98,3540011567.34
600227,2019,赤天化,153709668.7,4682913754.74,356450000.0,1365459576.32,102940000.0,162326587.63,1527786163.95,3155127590.79
600228,2019,*ST 返利,54448964.42,252371436.34,20000000.0,91314315.45,,33371829.42,124686144.87,127685291.47
600229,2019,城市传媒,1141136654.49,4074397287.83,,977343735.0,283000000.0,305687783.49,1283031518.49,2791365769.34
600230,2019,沧州大化,1305172947.14,4951822761.16,,538368230.47,466890002.24,509599204.14,1047967434.61,3903855326.55
600231,2019,凌钢股份,2579820966.25,15895858429.73,1730291853.7,7796991040.53,64650000.0,349479159.88,8146470200.41,7749388229.32
600232,2019,金鹰股份,241768829.37,1859343472.11,203170452.96,664743554.97,,27253959.07,691997514.04,1167345958.07
600233,2019,圆通速递,3569533025.07,22160972458.64,54357974.67,5642609039.05,,3297426515.31,8940035554.36,13220936904.28
600234,2019,科新发展,66646559.2,604975310.46,,411721147.14,,100119531.02,511840678.16,93134632.3
600235,2019,民丰特纸,89942694.92,2172662223.27,721568251.23,870522956.36,,4380000.0,874902956.36,1297759266.91
600236,2019,桂冠电力,1863244412.43,43957014606.61,4870000000.0,9922702390.05,15838430972.06,16908007177.41,26830709567.46,17126305039.15
600237,2019,铜峰电子,257582216.5,1755589865.2,187720188.54,591692544.76,,29678339.73,621370884.49,1134218980.71
600238,2019,*ST 椰岛,129650893.58,1181621994.22,150670504.86,473489219.97,100000000.0,174362887.17,647852107.14,533769887.08
600239,2019,云南城投,2010214841.06,88880685747.33,2913719994.3,58622901936.04,19833970037.81,24701765811.74,83324667747.78,5556017999.55
600240,2019,退市华业,,,,,,,,
600241,2019,时代万恒,286006044.94,1324608956.4,106504221.11,458615862.76,12312993.02,18609788.5,477225651.26,847383305.14
600242,2019,退市中昌,28338441.59,1661236398.57,115000000.0,705461091.18,380800000.0,390433029.99,1095894121.17,565342277.4
600243,2019,*ST 海华,61594477.12,1956146045.93,294223328.78,777622441.59,9500000.0,71886518.08,849508959.67,1106637086.26
600246,2019,万通发展,2404528420.03,12588051408.35,,2034605927.87,2278136284.0,2352590914.89,4387196842.76,8200854565.59
600247,2019,*ST 成城,2688463.26,973019170.76,105821101.55,830645410.7,,206071647.92,1036717058.62,-63697887.86
600248,2019,陕建股份,954893398.03,8410737494.63,,5445297485.63,,5678575.28,5450976060.91,2959761433.72
600249,2019,两面针,724026773.82,2693598246.18,90000000.0,571629509.12,,59634818.91,631264328.03,2062333918.15
600250,2019,南京商旅,563416737.26,2426465035.27,536101611.0,1134783811.26,,83425834.94,1218209646.2,1208255389.07
600251,2019,冠农股份,940723009.77,5000580611.0,1287110000.0,2447987543.31,,47749589.1,2495737132.41,2504843478.59
600252,2019,中恒集团,2749647700.83,7835111934.55,111000000.0,1234738214.36,,202899409.68,1437637624.04,6397474310.51
600253,2019,天方药业,,,,,,,,
600255,2019,鑫科材料,805911480.23,2913215044.69,354000000.0,1720417094.25,,10227786.94,1730644881.19,1182570163.5
600256,2019,广汇能源,2465217835.67,48741535871.33,6393815172.31,19010467994.92,7733153119.02,13112584051.8,32123052046.72,16618483824.61
600257,2019,大湖股份,313833938.93,1704978026.25,182413956.26,454405768.01,29000000.0,61860140.48,516265908.49,1188712117.76
600258,2019,首旅酒店,1777382301.11,17109997610.5,234000000.0,3868816382.84,1793000000.0,3944353239.67,7813169622.51,9296827987.99
600259,2019,广晟有色,450222796.01,3927606408.27,975347886.51,1701498431.76,320000000.0,386320929.97,2087819361.73,1839787046.54
600260,2019,*ST 凯乐,1319085874.07,13683522104.84,1739065851.5,7263503161.75,,22929441.58,7286432603.33,6397089501.51
600261,2019,阳光照明,2152971225.7,6339844593.77,50131110.87,2104326105.34,239329591.66,475700953.82,2580027059.16,3759817534.61
600262,2019,北方股份,370403734.43,2433050512.25,92700380.4,936705468.71,200000000.0,316190676.74,1252896145.45,1180154366.8
600263,2019,路桥建设,,,,,,,,
600265,2019,ST 景谷,31166125.44,349101002.12,50000000.0,101522827.33,,211667320.81,313190148.14,35910853.98
600266,2019,城建发展,9630730967.82,122518954039.2,20000000.0,42581104077.59,30863488159.52,51962101564.67,94543205642.26,27975748396.94
600267,2019,海正药业,1764159957.49,21465563454.73,4456149104.26,9929311686.27,1470103720.3,3853712712.2,13783024398.47,7682539056.26
600268,2019,国电南自,1262335919.24,8799453876.29,1435000000.0,5531008630.66,144000000.0,173116470.5,5704125101.16,3095328775.13
600269,2019,赣粤高速,2033814808.24,35002402549.68,550532875.0,8804140468.71,696000000.0,9135399274.94,17939539743.65,17062862806.03
600270,2019,外运发展,,,,,,,,
600271,2019,航天信息,9346954488.67,23128832853.9,779654744.3,6285126241.19,43203041.1,2438267080.0,8723393321.19,14405439532.71
600272,2019,开开实业,231517904.83,1040613604.35,,295206686.03,,225262496.85,520469182.88,520144421.47
600273,2019,嘉化能源,662388136.8,8890595073.64,397173681.46,1790117912.7,75000000.0,115884474.94,1906002387.64,6984592686.0
600275,2019,退市昌鱼,34206045.42,223452843.98,,88855162.72,,200000.0,89055162.72,134397681.26
600276,2019,恒瑞医药,5043646264.33,27556475495.47,,2472634725.58,,146313142.3,2618947867.88,24937527627.59
600277,2019,ST 亿利,10178106218.0,34484044597.43,3961765531.49,13201710179.88,407055782.52,2911116234.48,16112826414.36,18371218183.07
600278,2019,东方创业,2763245353.76,8748661521.34,75081139.11,3668085964.91,52321500.0,626699721.93,4294785686.84,4453875834.5
600279,2019,重庆港,1127217082.95,12353101854.37,484000000.0,2510211252.43,3018084600.0,3180675116.29,5690886368.72,6662215485.65
600280,2019,中央商场,1163680220.4,15262345012.63,6563463847.2,13479582810.38,547379279.33,906012932.92,14385595743.3,876749269.33
600281,2019,华阳新材,247841817.34,951151319.5,90000000.0,461499847.75,,4618542.65,466118390.4,485032929.1
600282,2019,南钢股份,4265437976.64,43620513500.75,3436057270.37,19332775794.59,845200820.84,2356721351.25,21689497145.84,21931016354.91
600283,2019,钱江水利,515913947.67,5171402341.71,310299414.59,1538821942.77,581045284.8,1280380756.74,2819202699.51,2352199642.2
600284,2019,浦东建设,4344309800.94,14484707880.46,100000000.0,7012173073.36,,1144105111.7,8156278185.06,6328429695.4
600285,2019,羚锐制药,741211159.95,3315777719.32,135000000.0,1013790659.56,,81540808.53,1095331468.09,2220446251.23
600286,2019,S*ST 国瓷,,,,,,,,
600287,2019,ST 舜天,822830265.35,5174448925.4,200746436.35,2421714414.64,,268673883.14,2690388297.78,2484060627.62
600288,2019,大恒科技,591720707.64,3274054446.88,149440000.0,1195971297.05,,42440000.0,1238411297.05,2035643149.83
600289,2019,*ST 信通,1239143722.99,2406342115.43,,512059005.06,,1175138135.34,1687197140.4,719144975.03
600290,2019,*ST 华仪,237862218.62,4842170938.09,574073963.53,2823219765.78,,819345806.99,3642565572.77,1199605365.32
600291,2019,退市西水,1180193881.82,100909092397.38,290000000.0,,324977826.63,,75734046035.55,25175046361.83
600292,2019,远达环保,447494289.85,9162082178.88,739525672.63,3349842401.61,201776468.11,363095409.24,3712937810.85,5449144368.03
600293,2019,三峡新材,243596010.11,6868928288.31,1200919738.1,2645567150.45,40000000.0,200421335.07,2845988485.52,4022939802.79
600295,2019,鄂尔多斯,8219201350.44,48350716812.29,12213990146.36,23346761780.26,6412871881.13,8039137827.54,31385899607.8,16964817204.49
600296,2019,S 兰铝,,,,,,,,
600297,2019,广汇汽车,25070126300.24,142079723536.17,22028024177.18,80319184118.43,9820863054.11,16995791400.54,97314975518.97,44764748017.2
600298,2019,安琪酵母,663689246.95,9906635563.46,787241668.5,2988211128.29,1428617910.2,1621041910.95,4609253039.24,5297382524.22
600299,2019,安迪苏,5295065807.0,21127258090.0,,2477956694.0,25759966.0,1434775005.0,3912731699.0,17214526391.0
600300,2019,维维股份,2652777680.37,8653112696.05,3929261113.0,5778266569.21,60638348.79,252786748.63,6031053317.84,2622059378.21
600301,2019,华锡有色,186027273.64,401149625.26,,62650438.13,,15545695.29,78196133.42,322953491.84
600302,2019,标准股份,376603836.6,1453377933.16,5006859.68,286028356.88,18708033.24,22681675.95,308710032.83,1144667900.33
600303,2019,曙光股份,765366249.58,5897753609.29,450390940.0,2123515866.52,380000000.0,696144922.56,2819660789.08,3078092820.21
600305,2019,恒顺醋业,263030441.3,2981808171.43,28014366.09,559610153.37,2500000.0,73942548.71,633552702.08,2348255469.35
600306,2019,退市商城,30834647.34,1418188314.72,964110343.89,1494225320.51,,7670443.13,1501895763.64,-83707448.92
600307,2019,酒钢宏兴,4149824837.96,39587050412.83,16682078000.0,26385686799.31,1037049570.0,1338588614.35,27724275413.66,11862774999.17
600308,2019,华泰股份,1635060128.2,13701966292.52,2457489455.0,4998381416.06,162196499.97,309288114.24,5307669530.3,8394296762.22
600309,2019,万华化学,4566327060.34,96865322655.29,20034036150.27,44799566175.61,5962595245.57,8134497508.05,52934063683.66,43931258971.63
600310,2019,广西能源,1876538937.04,15995375483.38,3426904398.48,9049217910.26,1155978800.0,4377720806.69,13426938716.95,2568436766.43
600311,2019,*ST 荣华,310126757.55,997373369.7,,362821091.98,,6231999.92,369053091.9,628320277.8
600312,2019,平高电气,2395640963.87,22695915302.84,2327772698.63,13311443870.64,,41268680.35,13352712550.99,9343202751.85
600313,2019,农发种业,259107937.37,3088445897.92,138000000.0,810994183.55,,161801826.56,972796010.11,2115649887.81
600315,2019,上海家化,1609134574.0,11147492536.31,,2865015492.68,1137996228.77,1996726980.03,4861742472.71,6285750063.6
600316,2019,洪都航空,556559215.57,8436431737.75,650000000.0,3405858078.71,,49191681.77,3455049760.48,4981381977.27
600317,2019,营口港,3014705566.94,15220317110.4,400531666.68,1257154372.91,,1062592117.3,2319746490.21,12900570620.19
600318,2019,新力金融,369044786.22,5590199371.05,234367000.0,1700123101.54,1005341602.86,1298386057.3,2998509158.84,2591690212.21
600319,2019,亚星化学,313538975.77,1278987762.24,838265722.88,1036949475.51,,177455379.62,1214404855.13,64582907.11
600320,2019,振华重工,3310297451.0,74410783300.0,22001319380.0,44275254334.0,8413339986.0,11564492521.0,55839746855.0,18571036445.0
600321,2019,正源股份,186168756.52,3540409143.15,100000000.0,807505309.5,,2232597.07,809737906.57,2730671236.58
600322,2019,津投城开,579455513.93,25577101263.19,490000000.0,15120507551.41,2775932000.0,5013050627.66,20133558179.07,5443543084.12
600323,2019,瀚蓝环境,992926362.52,21070909018.92,1272070021.25,6695837064.95,4520832097.58,7243913307.73,13939750372.68,7131158646.24
600325,2019,华发股份,26080416645.37,234110568528.8,12308178102.71,128894115595.45,45735232647.95,61921756933.79,190815872529.24,43294695999.56
600326,2019,西藏天路,3578801158.4,11424708266.83,831642200.0,4023633252.28,1017356241.5,1893256784.1,5916890036.38,5507818230.45
600327,2019,大东方,765975326.93,6016790748.97,712941729.14,2061490694.55,,387623698.06,2449114392.61,3567676356.36
600328,2019,中盐化工,605903855.22,14137279924.21,1974221911.77,7078818288.39,720000000.0,1092841450.61,8171659739.0,5965620185.21
600329,2019,达仁堂,1479440644.56,7843177241.57,,2157206952.9,30000000.0,162763949.45,2319970902.35,5523206339.22
600330,2019,天通股份,681528019.93,6718507718.34,919021598.78,2321313083.26,70121916.67,255898611.67,2577211694.93,4141296023.41
600331,2019,宏达股份,290120585.93,4650664204.55,859000000.0,2335415046.74,,19685066.2,2355100112.94,2295564091.61
600332,2019,白云山,18469618237.41,56893659126.2,5869008916.96,29376965809.97,4500000.0,1527206368.04,30904172178.01,25989486948.19
600333,2019,长春燃气,151351189.78,5568636491.04,1450660000.0,2607873025.55,147400000.0,826496835.06,3434369860.61,2134266630.43
600335,2019,国机汽车,5769452868.41,37893143989.76,3199250852.54,24417491226.92,1351096122.2,3211646549.94,27629137776.86,10264006212.9
600336,2019,澳柯玛,1548618725.14,6696511700.53,614200000.0,4060616707.91,257500000.0,435384082.93,4496000790.84,2200510909.69
600337,2019,美克家居,1027176216.28,8111943845.96,751881958.62,2643698682.89,772225860.36,830983712.01,3474682394.9,4637261451.06
600338,2019,西藏珠峰,205625557.43,4137034474.21,,1419149966.73,,,1419149966.73,2717884507.48
600339,2019,中油工程,31147411134.25,93113583031.14,1500000000.0,67163171955.78,561305052.0,2144535693.03,69307707648.81,23805875382.33
600340,2019,华夏幸福,42962713063.01,457811946545.48,26575100000.0,265332164316.34,48789992626.24,118793571300.46,384125735616.8,73686210928.68
600343,2019,航天动力,566580551.01,4588968007.74,367000000.0,1972733800.67,,92588174.88,2065321975.55,2523646032.19
600345,2019,长江通信,199770177.81,2094514196.64,49109723.0,130435689.5,,6941224.94,137376914.44,1957137282.2
600346,2019,恒力石化,16508500549.53,174377540088.16,47597009933.34,82267273852.5,51265067528.31,55371478333.22,137638752185.72,36738787902.44
600348,2019,华阳股份,6211090789.07,49065098244.27,3057600000.0,19859672867.42,423140000.0,5042431112.75,24902103980.17,24162994264.1
600350,2019,山东高速,1682272033.27,80359625413.3,504762465.75,11942061936.21,32140198125.26,34030125088.21,45972187024.42,34387438388.88
600351,2019,亚宝药业,484720243.96,4312637739.22,899811280.57,1475000175.35,19671638.0,113233504.99,1588233680.34,2724404058.88
600352,2019,浙江龙盛,4047131577.49,51583921410.85,3384071332.45,10825857259.77,10035769559.76,13938398757.36,24764256017.13,26819665393.72
600353,2019,旭光电子,357523160.33,1898536475.92,60000000.0,589303296.59,,15814158.93,605117455.52,1293419020.4
600354,2019,敦煌种业,343627324.75,1964665507.74,797614680.16,1280675862.4,108000000.0,135689115.61,1416364978.01,548300529.73
600355,2019,*ST 精伦,73667317.01,482541554.1,2000000.0,182557646.56,,6120029.69,188677676.25,293863877.85
600356,2019,恒丰纸业,256080291.03,2935774943.08,391866680.34,603224432.47,128034218.95,134224718.95,737449151.42,2198325791.66
600357,2019,承德钒钛,,,,,,,,
600358,2019,ST 联合,30199215.06,558715779.77,45200000.0,246189188.08,,,246189188.08,312526591.69
600359,2019,新农开发,139954977.08,1754784560.73,496991311.23,1194640378.24,54424620.26,130600887.04,1325241265.28,429543295.45
600360,2019,*ST 华微,2473706887.43,5637461052.89,1067219390.41,1856888497.07,638162079.45,672413179.63,2529301676.7,3108159376.19
600361,2019,创新新材,3878513466.21,9537094751.39,1893562472.56,6650293030.55,89175509.04,131807991.52,6782101022.07,2754993729.32
600362,2019,江西铜业,29750389635.0,134913915434.0,42119240078.0,68383117510.0,5257859073.0,7498195494.0,75881313004.0,59032602430.0
600363,2019,联创光电,598420091.85,5751716015.32,1123178991.68,2752536355.78,,57507016.37,2810043372.15,2941672643.17
600365,2019,ST 通葡,97920688.2,1143133601.57,108787584.27,336048690.32,766861.98,72801997.12,408850687.44,734282914.13
600366,2019,宁波韵升,628263015.86,5626155854.76,750681381.95,1293792860.68,,18486000.0,1312278860.68,4313876994.08
600367,2019,红星发展,340359799.18,2052424316.69,129700000.0,572558526.13,50000000.0,64125521.07,636684047.2,1415740269.49
600368,2019,五洲交通,610477071.33,10942124188.3,410000000.0,1439923404.38,4298000000.0,5246640738.77,6686564143.15,4255560045.15
600369,2019,西南证券,13424712915.79,65850994601.6,,,,,46293216844.58,19557777757.02
600370,2019,三房巷,1176497830.32,1790621356.27,,210025849.8,,,210025849.8,1580595506.47
600371,2019,万向德农,388929384.89,797599859.16,,242590617.21,,9409419.64,252000036.85,545599822.31
600372,2019,中航机载,3349690773.43,22696700721.78,4196831241.03,11361216381.51,338323160.64,3113208176.39,14474424557.9,8222276163.88
600373,2019,中文传媒,9002956449.61,22814336624.4,970000000.0,6627038221.79,,1949071569.62,8576109791.41,14238226832.99
600375,2019,汉马科技,2526865369.22,12430585890.22,2614172221.0,9140372297.21,5005805.56,375171782.54,9515544079.75,2915041810.47
600376,2019,首开股份,25244974331.72,303367804089.7,1714009000.0,147326876390.14,68469650672.24,98147329138.62,245474205528.76,57893598560.94
600377,2019,宁沪高速,503443740.45,55625048624.75,1972708495.84,13121272497.31,8335475444.12,9820938991.95,22942211489.26,32682837135.49
600378,2019,昊华科技,1711145753.07,8744258587.72,137800000.0,1519992376.76,100900000.0,1144412564.19,2664404940.95,6079853646.77
600379,2019,宝光股份,110612407.21,831904467.86,40000000.0,243394558.23,20000000.0,42279995.94,285674554.17,546229913.69
600380,2019,健康元,11189281296.89,25437613001.39,2161606740.65,7372670303.1,,680916447.53,8053586750.63,17384026250.76
600381,2019,*ST 春天,276895405.92,2408770797.63,,15435723.67,,4699482.33,20135206.0,2388635591.63
600382,2019,广东明珠,101519469.09,7790485747.18,380539591.88,824822505.42,270000000.0,333752035.4,1158574540.82,6631911206.36
600383,2019,金地集团,45141951893.47,334815965123.19,3295602588.13,188330243575.29,27594617781.61,64116282020.34,252446525595.63,82369439527.56
600385,2019,退市金泰,109342710.62,207600572.62,6000000.0,185656612.89,,,185656612.89,21943959.73
600386,2019,北巴传媒,952820850.67,4960167942.51,342690425.9,1605198202.36,100000000.0,1483969448.14,3089167650.5,1871000292.01
600387,2019,*ST 海越,1836305635.88,4546177182.09,255666000.0,1119956890.28,12150000.0,229856153.91,1349813044.19,3196364137.9
600388,2019,龙净环保,2719988732.28,21583010928.64,2041925251.76,14183030960.19,1169671315.27,1618958262.59,15801989222.78,5781021705.86
600389,2019,江山股份,662657707.93,4306243931.02,421000000.0,1974069587.17,121963296.7,251238440.35,2225308027.52,2080935903.5
600390,2019,五矿资本,11357042513.37,127216813708.3,32932023465.33,73519275513.63,2980591026.4,15488811433.66,89008086947.29,38208726761.01
600391,2019,航发科技,259528999.42,5411662433.35,435433232.76,3077126047.07,250000000.0,408013509.87,3485139556.94,1926522876.41
