code,year,stknme,AnaAttention,Audittyp,InternationalBig4,Ysmvosd,Ysmvttl,Yretwd,PropertyRightsNature,Seperation,ActualControllerNatureID,OwnershipProportion,ControlProportion,Shrcr1,Shrhfd5,Shrz,FundHoldProportion,QFIIHoldProportion,BrokerHoldProportion,BankHoldProportion,NonFinanceHoldProportion,InsInvestorProp,StaffNumber,ConcurrentPosition,Boardsize2,ExecutivesNumber,IndDirector,SumSalary,TOP3SumSalary,Ynshrtrd,DirectorHoldshares,ManageHoldshares
600687.0,2009,退市刚泰,,标准无保留意见,2.0,1360245.4,1360245.4,1.280851,0.0,0.0,"3000,3110",12.558,17.94,17.9378,0.033024,7.2426,,,,,,18.66,55.0,0.0,7.0,4.0,3.0,391900.0,391900.0,1537428039,0.0,0.0
600687.0,2010,退市刚泰,,标准无保留意见,2.0,1342481.0,1342481.0,-0.01306,0.0,0.0,"3000,3110",12.558,17.94,17.9378,0.032371,16.8538,,,,,,19.57,52.0,0.0,7.0,2.0,3.0,333300.0,333300.0,970096888,0.0,0.0
600687.0,2011,退市刚泰,,标准无保留意见,2.0,1795473.17,1795473.17,0.337429,0.0,0.0,"3000,3110",12.558,17.94,17.9378,0.032381,21.0822,,,0.35,,,19.45,57.0,0.0,7.0,4.0,3.0,290320.0,280320.0,377397827,0.0,0.0
600687.0,2012,退市刚泰,1.386294,标准无保留意见,2.0,2069552.46,2069552.46,0.153391,0.0,0.0,"3000,3110",12.754,18.22,18.2228,0.033392,21.4172,0.0613,,0.43,,,18.7113,78.0,0.0,7.0,6.0,3.0,582739.0,432000.0,457680498,0.0,0.0
600687.0,2013,退市刚泰,,标准无保留意见,2.0,1441454.08,4283988.78,-0.300698,0.0,1.7554,"3000,3110",32.8111,46.69,33.8829,0.134839,3.404,0.1259,,0.148,,,73.5039,296.0,0.0,7.0,3.0,3.0,423800.0,305200.0,544680083,0.0,0.0
600687.0,2014,退市刚泰,,标准无保留意见,2.0,4868412.08,9692147.51,1.27523,0.0,2.9065,"3000,3110",31.66,46.69,33.8829,0.134839,3.404,0.0053,,,,,73.2353,330.0,0.0,7.0,4.0,3.0,586500.0,418000.0,1658404954,0.0,0.0
600687.0,2015,退市刚泰,2.639057,标准无保留意见,2.0,12774595.11,25431959.74,1.628483,0.0,2.1078,"3110,3110",27.6712,40.59,33.8829,0.159168,2.0966,7.0632,0.7136,1.4429,,,73.3356,1190.0,0.0,7.0,4.0,3.0,1503200.0,901300.0,3685432008,1850444.0,11741364.0
600687.0,2016,退市刚泰,2.484907,标准无保留意见,2.0,17709617.42,24444705.29,-0.302362,0.0,1.8601,"3110,3110",27.9189,40.59,24.5473,0.083542,2.0966,3.6817,0.8799,2.0695,,,70.2511,1412.0,0.0,7.0,5.0,3.0,2994300.0,1825800.0,2514371796,1778064.0,11560784.0
600687.0,2017,退市刚泰,1.791759,标准无保留意见,2.0,12681542.12,17581727.74,-0.278722,0.0,1.8627,"3110,3110",29.1071,42.29,24.8291,0.088472,1.8906,0.7697,,1.4429,,,74.3444,1251.0,0.0,7.0,5.0,3.0,2850800.0,1794800.0,2361064188,1778064.0,11458284.0
600687.0,2018,退市刚泰,0.693147,无法表示意见,2.0,4456257.39,6178168.51,-0.645272,0.0,0.9564,"3110,3110",30.0134,42.29,24.8291,0.088472,1.8906,0.4942,,,,,68.095,949.0,0.0,7.0,4.0,3.0,2706000.0,1814000.0,5896143638,1778064.0,948020.0
600687.0,2019,退市刚泰,,保留意见加事项段,2.0,2590364.63,2590364.63,-0.580723,,,,,,24.5473,0.087081,1.8692,,,,,,64.99,571.0,,7.0,4.0,3.0,1988620.59,1399413.11,5113292548,0.0,0.0
600687.0,2020,退市刚泰,,,,744357.65,744357.65,-0.712644,,,,,,,,,,,,,,,,,,,,,,2764946148,,
600687.0,2021,退市刚泰,,,,446614.59,446614.59,-0.4,,,,,,,,,,,,,,,,,,,,,,366400174,,
600688.0,2000,上海石化,,标准无保留意见,1.0,3434400.0,23229900.0,0.36059,,,,,,,,,0.0101,,,,,0.0101,33911.0,1.0,15.0,8.0,3.0,1243298.0,434015.0,3066046262,26200.0,17400.0
600688.0,2001,上海石化,,标准无保留意见,1.0,2628000.0,17775500.0,-0.225972,,,,,,,,,,,,,,,32081.0,1.0,15.0,9.0,3.0,1716373.0,399557.0,893247586,26200.0,17400.0
600688.0,2002,上海石化,,标准无保留意见,1.0,2268000.0,15340500.0,-0.136986,,,,,,,,,0.2174,,,,,0.2174,31489.0,1.0,14.0,9.0,3.0,,,739378327,26200.0,17400.0
600688.0,2003,上海石化,1.609438,标准无保留意见,1.0,4219200.0,28538200.0,0.881553,1.0,0.0,1100,55.56,55.56,55.5556,0.380222,2.113,2.8956,,,,55.56,90.2156,31008.0,0.0,12.0,8.0,4.0,,,2145767326,22600.0,12300.0
600688.0,2004,上海石化,2.197225,标准无保留意见,1.0,3614400.0,24447400.0,-0.132073,1.0,17.8236,1100,37.7364,55.56,55.5556,0.381914,2.0878,3.5936,,,,55.56,91.2746,28451.0,0.0,12.0,9.0,4.0,,,3063733025,13300.0,8700.0
600688.0,2005,上海石化,2.302585,标准无保留意见,1.0,3009600.0,20356600.0,-0.117019,1.0,17.8236,1100,37.7364,55.56,55.5556,0.381802,2.0894,3.3459,,,,55.56,91.1189,25481.0,1.0,12.0,10.0,4.0,2800000.0,780000.0,2743632133,6100.0,9700.0
600688.0,2006,上海石化,2.484907,标准无保留意见,1.0,4392000.0,29707000.0,0.485113,1.0,13.4233,2100,42.1367,55.56,55.5556,0.382596,2.0778,0.6833,0.1,,,55.56,88.8323,22922.0,1.0,12.0,8.0,4.0,4040000.0,1320000.0,5317236263,4600.0,4600.0
600688.0,2007,上海石化,1.098612,标准无保留意见,1.0,12110400.0,81913400.0,1.766891,1.0,13.4233,2100,42.1367,55.56,55.5556,0.41109,1.7363,2.1158,,,,55.56,90.1558,19252.0,1.0,12.0,8.0,4.0,4800000.0,1554000.0,5702777326,4600.0,4600.0
600688.0,2008,上海石化,1.94591,标准无保留意见,1.0,3981600.0,26931100.0,-0.66704,1.0,13.4233,2100,42.1367,55.56,55.5556,0.410855,1.7389,1.8021,0.041,,,55.56,90.1151,17597.0,1.0,12.0,8.0,4.0,4372000.0,1374000.0,1985773718,4600.0,4600.0
600688.0,2009,上海石化,2.397895,标准无保留意见,1.0,7898400.0,53423900.0,0.983725,1.0,13.4233,2100,42.1367,55.56,55.5556,0.410744,1.7394,2.6749,,,,55.56,91.0969,17131.0,1.0,12.0,8.0,4.0,5199000.0,1588000.0,3223590700,4600.0,4600.0
600688.0,2010,上海石化,1.94591,标准无保留意见,1.0,6105600.0,41297600.0,-0.224022,1.0,13.4233,2100,42.1367,55.56,55.5556,0.410217,1.7441,1.2739,,,,55.56,89.7159,16369.0,0.0,12.0,8.0,4.0,5357000.0,1682000.0,1686773430,3600.0,3600.0
600688.0,2011,上海石化,1.94591,标准无保留意见,1.0,4284000.0,28976500.0,-0.290312,1.0,13.4233,2100,42.1367,55.56,55.5556,0.410265,1.7437,2.2271,,,,55.56,90.5531,15655.0,0.0,12.0,9.0,4.0,5873000.0,1842000.0,1960139126,7200.0,0.0
600688.0,2012,上海石化,1.791759,标准无保留意见,1.0,3808800.0,25762300.0,-0.103207,1.0,13.1788,2100,42.3812,55.56,55.5556,0.410245,1.7436,1.7628,,,,55.56,89.7978,15007.0,0.0,12.0,8.0,4.0,6756000.0,2021000.0,1118654732,7200.0,0.0
600688.0,2013,上海石化,2.197225,标准无保留意见,1.0,4941000.0,22280250.0,0.312484,1.0,13.1658,2100,37.3942,50.56,50.5556,0.35715,1.5864,1.1067,0.13,,,50.56,84.3907,15007.0,1.0,12.0,10.0,4.0,6368000.0,2023000.0,5009650574,0.0,0.0
600688.0,2014,上海石化,1.94591,标准无保留意见,1.0,10327050.0,31630650.0,0.441784,1.0,13.6815,2100,36.8785,50.56,50.5556,0.357374,1.5847,0.9359,,,,50.65,84.1759,13313.0,1.0,12.0,6.0,4.0,5146000.0,2386000.0,17992882027,0.0,0.0
600688.0,2015,上海石化,2.397895,标准无保留意见,1.0,18954000.0,47336400.0,0.496537,1.0,14.5006,2100,36.0594,50.56,50.5556,0.358619,1.5811,1.9057,,2.73,,50.56,88.1557,12032.0,1.0,12.0,5.0,4.0,4262000.0,2015000.0,34872732778,0.0,0.0
600688.0,2016,上海石化,3.044522,标准无保留意见,1.0,47044200.0,47044200.0,0.009527,1.0,14.5006,1100,36.0594,50.56,50.5556,0.358919,1.5803,1.1693,0.17,3.08,,50.56,88.4093,11088.0,1.0,12.0,7.0,4.0,4893800.0,2308900.0,10623453929,0.0,0.0
600688.0,2017,上海石化,2.995732,标准无保留意见,1.0,46330387.88,46330387.88,0.020608,1.0,14.4805,2100,36.0095,50.49,50.4893,0.358783,1.5796,1.8933,,4.07,,50.49,89.2533,10361.0,1.0,11.0,6.0,4.0,4030700.0,2147400.0,7355476962,544000.0,644000.0
600688.0,2018,上海石化,2.564949,标准无保留意见,1.0,36570779.37,36570779.37,-0.166299,1.0,15.7524,2100,34.6876,50.44,50.4443,0.357528,1.5789,2.9618,,2.99,,50.44,89.7018,9597.0,0.0,12.0,5.0,4.0,6142900.0,2842700.0,4248249026,777000.0,777000.0
600688.0,2019,上海石化,2.484907,标准无保留意见,1.0,28362508.25,28362508.25,-0.18439,1.0,15.7524,2100,34.6876,50.44,50.4443,0.357323,1.5805,2.3309,,2.99,,50.44,89.4509,8878.0,1.0,10.0,4.0,4.0,5247900.0,3048200.0,2336562767,476000.0,476000.0
600688.0,2020,上海石化,2.397895,标准无保留意见,1.0,25211118.44,25211118.44,-0.082667,1.0,15.7524,2100,34.6876,50.44,50.4443,0.357213,1.5808,4.3351,,2.92,,50.44,90.8351,8466.0,0.0,13.0,6.0,5.0,8540900.0,3409600.0,5124619762,616000.0,616000.0
600688.0,2021,上海石化,2.079442,标准无保留意见,1.0,30561152.3,30561152.3,0.247448,1.0,15.7221,2100,34.7179,50.44,50.4393,0.356422,1.5807,3.5039,,,,50.44,86.9139,8230.0,0.0,11.0,7.0,5.0,11466800.0,3474000.0,12718740993,140000.0,616000.0
600688.0,2022,上海石化,1.94591,标准无保留意见,1.0,22792609.99,22792609.99,-0.229904,1.0,16.2215,2100,34.2185,50.44,50.4393,0.356272,1.5813,2.8988,,,,50.44,86.1288,8007.0,0.0,11.0,7.0,5.0,12480300.0,4115500.0,6908136410,616000.0,616000.0
600688.0,2023,上海石化,1.609438,标准无保留意见,1.0,20960406.61,20960406.61,-0.080385,1.0,16.0547,2100,34.4953,50.55,50.5539,0.35782,1.5818,2.2554,,,,50.55,85.6454,7526.0,0.0,11.0,6.0,5.0,9421800.0,3533900.0,5335035343,140000.0,140000.0
600689.0,2000,上海三毛,,标准无保留意见,2.0,896784.0,1991337.54,0.610256,,,,,,,,,,,,,,,1400.0,0.0,9.0,6.0,1.0,,,431616852,11088.0,18980.0
600689.0,2001,上海三毛,,无保留意见加说明段,2.0,836922.24,1858412.59,-0.063212,,,,,,,,,,,,,,,1390.0,0.0,8.0,10.0,2.0,,,338591457,2217.0,11088.0
600689.0,2002,上海三毛,,标准无保留意见,2.0,531216.0,1179582.11,-0.365274,,,,,,,,,0.2983,,,,,0.2983,1000.0,0.0,9.0,9.0,3.0,,,212117235,2217.0,3326.0
600689.0,2003,上海三毛,,标准无保留意见,2.0,370137.6,821902.37,-0.303226,1.0,0.0,1100,37.78,37.78,37.7759,0.142779,55.8763,,0.084,,,1.12,39.704,823.0,0.0,9.0,9.0,4.0,,0.0,157702054,2217.0,3326.0
600689.0,2004,上海三毛,,标准无保留意见,2.0,276232.32,613382.7,-0.253704,1.0,0.0,2120,36.11,36.11,37.7759,0.142779,55.8763,0.0257,,,,1.12,39.5257,869.0,0.0,9.0,9.0,3.0,,0.0,243756835,2218.0,3327.0
600689.0,2005,上海三毛,,标准无保留意见,2.0,225509.76,500751.63,-0.183623,1.0,0.0,2120,37.78,37.78,37.7759,0.142778,55.8763,0.0257,,,,1.12,39.5957,837.0,0.0,9.0,8.0,3.0,0.0,0.0,279837018,2218.0,3327.0
600689.0,2006,上海三毛,,标准无保留意见,2.0,343062.72,585985.95,0.521276,1.0,0.0,2120,25.88,25.88,25.8762,0.067326,15.5056,,,,,1.12,29.968,792.0,0.0,9.0,7.0,3.0,2170000.0,1150000.0,381405278,12884.0,12884.0
600689.0,2007,上海三毛,,标准无保留意见,2.0,1482888.96,2252621.32,2.844156,1.0,0.0,2120,25.95,25.95,25.9508,0.067695,15.5504,,,0.38,,0.68,29.14,247.0,0.0,9.0,8.0,3.0,2520000.0,1190000.0,1346431134,10000.0,12884.0
600689.0,2008,上海三毛,,标准无保留意见,2.0,564098.98,856909.33,-0.619595,1.0,0.0,2120,25.95,25.95,25.9508,0.067649,15.5504,,,,,0.33,28.59,1189.0,0.0,9.0,8.0,3.0,2566000.0,1125000.0,1539999789,10000.0,12884.0
600689.0,2009,上海三毛,,标准无保留意见,2.0,1474858.15,1474858.15,0.721137,1.0,0.0,2120,25.95,25.95,25.9508,0.06769,15.5504,,,,,0.33,29.09,1084.0,0.0,9.0,8.0,3.0,3653000.0,1290000.0,1593046180,10000.0,12884.0
600689.0,2010,上海三毛,,标准无保留意见,2.0,1866022.79,1866022.79,0.265222,1.0,0.0,2120,25.95,25.95,25.9508,0.067735,15.5504,,,,,0.33,27.95,668.0,0.0,9.0,8.0,3.0,3650000.0,1472000.0,1487911755,10000.0,13384.0
600689.0,2011,上海三毛,,标准无保留意见,2.0,1085215.54,1085215.54,-0.418434,1.0,0.0,2120,25.95,25.95,25.9508,0.067996,15.5504,0.505,1.46,0.54,,,31.645,571.0,0.0,9.0,6.0,3.0,2966000.0,1583000.0,356169055,10000.0,13384.0
600689.0,2012,上海三毛,,标准无保留意见,2.0,1146097.2,1146097.2,0.056101,1.0,0.0,2120,25.95,25.95,25.9508,0.069139,7.7154,,1.77,0.84,,,34.42,581.0,0.0,9.0,6.0,3.0,3644200.0,2085900.0,296626698,10000.0,13384.0
600689.0,2013,上海三毛,,带有解释性说明的无保留意见,2.0,1343962.58,1343962.58,0.172643,1.0,0.0,2120,25.95,25.95,25.9508,0.069475,7.5536,,2.45,,,0.33,34.69,589.0,0.0,9.0,6.0,3.0,2822000.0,1510000.0,1151518117,10000.0,13384.0
600689.0,2014,上海三毛,,标准无保留意见,2.0,1243507.85,1243507.85,-0.074745,1.0,0.0,2120,25.95,25.95,25.9508,0.070231,6.0488,,,,,,35.3,568.0,0.0,6.0,4.0,3.0,2860000.0,1710000.0,601663355,0.0,500.0
600689.0,2015,上海三毛,0.693147,标准无保留意见,2.0,3407850.76,3407850.76,1.740514,1.0,0.0,2120,25.95,25.95,25.9508,0.068607,10.4318,0.7156,,,,,32.6556,499.0,1.0,5.0,4.0,3.0,1700000.0,1220000.0,1522322242,0.0,500.0
600689.0,2016,上海三毛,1.386294,标准无保留意见,2.0,3041038.78,3041038.78,-0.107637,1.0,0.0,2120,25.95,25.95,25.9508,0.068599,10.4318,2.2334,,,,,32.6434,927.0,0.0,7.0,3.0,3.0,1870000.0,1360000.0,2410349830,0.0,0.0
600689.0,2017,上海三毛,,标准无保留意见,2.0,1736649.27,1736649.27,-0.428929,1.0,0.0,2120,25.95,25.95,25.9508,0.068965,9.4678,0.004,,,,,32.584,1069.0,0.0,7.0,3.0,3.0,3000000.0,2460000.0,1112062963,0.0,0.0
600689.0,2018,上海三毛,,标准无保留意见,2.0,1578356.96,1578356.96,-0.089697,1.0,0.0,2120,25.95,25.95,25.9508,0.068789,10.4318,0.0159,,,,,33.1159,1062.0,0.0,7.0,3.0,3.0,3170000.0,2470000.0,2075908434,0.0,0.0
600689.0,2019,上海三毛,,标准无保留意见,2.0,1491600.6,1491600.6,-0.053435,1.0,0.0,2120,25.95,25.95,25.9508,0.06862,10.4318,0.0022,,,,,30.7822,1115.0,0.0,7.0,2.0,3.0,3230000.0,2290000.0,1689030520,0.0,0.0
600689.0,2020,上海三毛,,标准无保留意见,2.0,1076083.29,1076083.29,-0.277437,1.0,0.0,2120,25.95,25.95,25.9508,0.068548,10.4318,0.5036,,,,,33.7713,820.0,0.0,7.0,2.0,3.0,3478100.0,2291200.0,686759086,0.0,0.0
600689.0,2021,上海三毛,,标准无保留意见,2.0,1085215.54,1085215.54,0.008486,1.0,0.0,2120,25.95,25.95,25.9508,0.068629,10.2815,0.7128,,,,,34.0781,897.0,0.0,7.0,2.0,3.0,3167500.0,1998400.0,508742445,0.0,0.0
600689.0,2022,上海三毛,,标准无保留意见,2.0,1382013.62,1382013.62,0.273492,1.0,0.0,2120,25.95,25.95,25.9508,0.069027,10.2815,0.0908,,1.07,,,32.0808,944.0,0.0,7.0,2.0,3.0,1974600.0,1596300.0,2150102101,0.0,0.0
600689.0,2023,上海三毛,,标准无保留意见,2.0,1761001.93,1761001.93,0.274229,1.0,0.0,2120,25.95,25.95,25.9508,0.069073,10.2815,0.9875,,,,,31.9075,953.0,0.0,7.0,2.0,3.0,2580500.0,1714900.0,1373470391,0.0,0.0
600690.0,2000,海尔智家,,标准无保留意见,2.0,5773198.81,11858844.94,0.558849,,,,,,,,,1.5253,,,,,1.5253,3001.0,0.0,7.0,2.0,0.0,480878.0,204834.0,976330738,98127.0,0.0
600690.0,2001,海尔智家,0.693147,标准无保留意见,2.0,7162361.42,12698560.65,-0.078085,,,,,,,,,1.359,,,,,1.359,2576.0,0.0,9.0,6.0,3.0,453411.0,167503.0,566439523,43133.0,4708.0
600690.0,2002,海尔智家,,标准无保留意见,2.0,4179543.82,7410152.54,-0.40182,,,,,,,,,0.4421,,,,,0.4421,1893.0,0.0,9.0,6.0,3.0,,0.0,473565678,43133.0,4708.0
600690.0,2003,海尔智家,1.098612,标准无保留意见,2.0,3851118.95,6827869.29,-0.049235,0.0,1.9647,1210,39.9853,41.95,29.9453,0.104374,2.4953,0.9633,,0.42,,0.16,45.6133,1712.0,0.0,9.0,6.0,3.0,,0.0,324900294,39625.0,0.0
600690.0,2004,海尔智家,1.098612,标准无保留意见,2.0,3475454.84,6161832.86,-0.09227,0.0,1.9647,1210,39.9853,41.95,29.9453,0.104392,2.4953,1.2108,,0.081,,0.16,45.4918,11394.0,0.0,9.0,5.0,3.0,,0.0,613203512,57638.0,1878.0
600690.0,2005,海尔智家,2.079442,标准无保留意见,2.0,2766866.96,4905536.84,-0.149355,0.0,1.9647,1210,39.9853,41.95,29.9453,0.104364,2.4953,1.2246,,,,0.164,45.3296,14053.0,0.0,9.0,5.0,3.0,1080000.0,400000.0,470876600,57638.0,1878.0
600690.0,2006,海尔智家,2.079442,标准无保留意见,2.0,6844284.19,11031475.74,1.530131,0.0,1.9647,1210,39.9853,41.95,26.2999,0.083208,2.4953,19.6158,1.003,,,,63.8088,30645.0,0.0,9.0,5.0,3.0,1262000.0,461000.0,1882519499,63402.0,2066.0
600690.0,2007,海尔智家,2.197225,标准无保留意见,2.0,16972906.85,30063131.57,1.460798,0.0,1.5423,1210,41.9977,43.54,23.5089,0.096354,1.1735,26.661,,,,,72.8613,32782.0,0.0,9.0,6.0,3.0,1661100.0,562600.0,4730339689,103362.0,42026.0
600690.0,2008,海尔智家,3.295837,标准无保留意见,2.0,6793696.91,12033283.74,-0.590965,0.0,1.5423,1210,41.9977,43.54,23.5089,0.097402,1.1735,26.7741,,,,,74.3681,35105.0,0.0,9.0,6.0,3.0,1768100.0,879000.0,2402565828,103362.0,42026.0
600690.0,2009,海尔智家,3.401197,标准无保留意见,2.0,18733675.9,33181880.31,1.786988,0.0,1.5423,1210,41.9977,43.54,23.5089,0.096244,1.1735,28.6091,,,,,75.5331,34688.0,0.0,9.0,3.0,3.0,2026300.0,1241600.0,4949341453,101296.0,42026.0
600690.0,2010,海尔智家,3.610918,标准无保留意见,2.0,25365986.85,37800321.53,0.153405,0.0,11.4582,1210,32.0318,43.49,23.4836,0.096257,1.1735,37.9109,,,,,83.4009,53412.0,0.0,9.0,4.0,3.0,2125700.0,1500000.0,2391315871,563850.0,263960.0
600690.0,2011,海尔智家,3.583519,标准无保留意见,2.0,23978188.93,23978188.93,-0.364639,0.0,11.4387,1210,31.9713,43.41,23.4381,0.096422,1.1735,23.8905,,,,,71.2105,59814.0,0.0,9.0,4.0,3.0,2693000.0,1750000.0,2283049283,2911740.0,1363920.0
600690.0,2012,海尔智家,3.526361,标准无保留意见,2.0,35980709.04,35980709.04,0.522288,0.0,11.4387,1210,31.9713,43.41,23.4381,0.096038,1.1735,18.3497,,1.78,,,68.6497,57977.0,0.0,9.0,4.0,3.0,2957000.0,1930000.0,3242454331,2911740.0,1363920.0
600690.0,2013,海尔智家,3.526361,标准无保留意见,2.0,53056300.83,53056300.83,0.50013,0.0,11.2874,1210,31.5526,42.84,23.1305,0.093699,1.1735,21.45,,0.82,,,70.24,55762.0,1.0,9.0,3.0,3.0,2401000.0,1994000.0,3368734545,4486600.0,4359920.0
600690.0,2014,海尔智家,3.178054,标准无保留意见,2.0,50795771.56,56532556.09,-0.018462,0.0,10.0821,1210,28.2879,38.37,20.6617,0.086465,1.1735,9.1858,,,,,69.4058,54286.0,1.0,11.0,3.0,4.0,3073000.0,2350000.0,5148055880,8209600.0,6859920.0
600690.0,2015,海尔智家,3.258097,标准无保留意见,2.0,54653913.43,60741690.34,0.087842,0.0,10.0333,1210,28.2367,38.27,20.5562,0.086642,1.1735,3.6942,,2.84,,,65.9242,63802.0,1.0,11.0,3.0,4.0,3508000.0,2770000.0,10584532237,19456800.0,15353840.0
600690.0,2016,海尔智家,2.70805,标准无保留意见,2.0,54015556.6,60244591.58,0.016368,0.0,10.0723,1210,28.3477,38.42,20.6422,0.089153,1.1735,2.7621,1.8994,2.76,,,67.9415,74570.0,1.0,9.0,3.0,3.0,3688000.0,2950000.0,7002590671,14693200.0,12353840.0
600690.0,2017,海尔智家,3.178054,标准无保留意见,2.0,114875067.38,114875067.38,0.941051,0.0,10.0723,1210,28.1577,38.23,20.643,0.088824,1.1735,5.8006,3.74,3.6,,,73.7606,76896.0,1.0,9.0,3.0,3.0,3910000.0,3150000.0,11339809746,16176805.0,12898511.0
600690.0,2018,海尔智家,3.401197,标准无保留意见,2.0,84449027.77,84449027.77,-0.252483,0.0,9.6429,1210,26.9571,36.6,19.7645,0.076292,1.1735,6.4364,7.42,2.87,,,69.0364,87447.0,1.0,9.0,3.0,3.0,3910000.0,3150000.0,10149022284,19695799.0,15416197.0
600690.0,2019,海尔智家,3.367296,标准无保留意见,2.0,123016776.75,123016776.75,0.440562,0.0,9.3354,1210,28.7146,38.05,19.1302,0.08163,1.1735,10.3523,2.45,2.78,,,70.2323,99757.0,0.0,9.0,3.0,3.0,5136000.0,3976000.0,8769119564,23273032.0,18049190.0
600690.0,2020,海尔智家,3.433987,标准无保留意见,2.0,184272823.02,184272823.02,0.53103,0.0,9.95,1210,23.75,33.7,20.1702,0.080532,1.4467,10.1127,,2.02,,,87.7349,99299.0,0.0,8.0,3.0,3.0,6523000.0,5240000.0,12164444015,24153574.0,3694217.0
600690.0,2021,海尔智家,3.637586,标准无保留意见,2.0,188562638.83,188562638.83,0.037585,0.0,9.5538,1210,23.4262,32.98,19.3743,0.077059,1.4467,9.157,,1.94,,,72.087,104874.0,0.0,11.0,9.0,4.0,17226000.0,6793000.0,10147437912,17175354.0,5326665.0
600690.0,2022,海尔智家,3.526361,标准无保留意见,2.0,154307197.92,154307197.92,-0.166102,0.0,9.5038,1210,23.3062,32.81,23.7105,0.095709,1.7795,9.2875,,1.93,,,76.7675,109586.0,1.0,9.0,11.0,4.0,16911400.0,5801000.0,7619010445,2791438.0,3896414.0
600690.0,2023,海尔智家,3.637586,标准无保留意见,2.0,132479605.73,132547444.13,-0.119901,0.0,9.5189,1210,23.3411,32.86,23.6363,0.093783,1.7723,8.0981,,1.93,,,75.1881,112458.0,1.0,9.0,11.0,4.0,21128500.0,7330400.0,6287594434,2924535.0,4526637.0
600691.0,2000,阳煤化工,,标准无保留意见,2.0,553046.4,1286620.41,0.513636,,,,,,,,,,,,,,,2495.0,0.0,13.0,4.0,0.0,122246.0,33373.0,184331868,1844.0,0.0
600691.0,2001,阳煤化工,,无保留意见加说明段,2.0,374344.32,870883.6,-0.323123,,,,,,,,,0.2094,,,,,0.2094,2296.0,0.0,8.0,9.0,0.0,,,85567048,1844.0,1844.0
600691.0,2002,阳煤化工,,标准无保留意见,2.0,286986.24,667651.67,-0.233363,,,,,,,,,,,,,,,2243.0,0.0,10.0,7.0,2.0,,,76165973,0.0,1844.0
600691.0,2003,阳煤化工,0.693147,标准无保留意见,2.0,189995.52,442010.13,-0.337963,0.0,1.429,1220,27.151,28.58,28.5764,0.086007,6.134,,,,,,46.97,2182.0,0.0,7.0,7.0,2.0,,0.0,72976239,0.0,1844.0
600691.0,2004,阳煤化工,,带有解释性说明的无保留意见,2.0,77393.28,180049.58,-0.592657,0.0,4.1405,3110,24.4395,28.58,28.5764,0.086007,6.134,,,,,,46.47,2123.0,0.0,9.0,7.0,3.0,,0.0,120533860,1000.0,1844.0
600691.0,2005,阳煤化工,,无法表示意见,2.0,78057.6,181595.07,0.008584,0.0,4.1441,3110,24.4359,28.58,28.5764,0.086007,6.134,,,,,,46.947,2031.0,0.0,8.0,5.0,3.0,229233.0,93654.0,99936765,0.0,1844.0
600691.0,2006,阳煤化工,,无法表示意见,2.0,135189.12,314507.21,0.731915,0.0,4.14,3110,24.44,28.58,28.5764,0.086007,6.134,,,,,,45.85,1975.0,0.0,8.0,7.0,3.0,318708.0,98778.0,110253805,0.0,1844.0
600691.0,2007,阳煤化工,,无法表示意见,2.0,508802.69,974216.53,2.763636,0.0,19.5773,3110,19.0057,28.58,28.5764,0.084324,9.0872,,,,,3.14,39.7863,1100.0,0.0,8.0,7.0,3.0,258180.0,94020.0,343273412,0.0,3319.0
600691.0,2008,阳煤化工,,无法表示意见,2.0,253504.51,485391.08,-0.501763,0.0,19.5773,3110,19.0057,28.58,28.5764,0.08427,9.0872,,,,,3.14,39.75,1782.0,1.0,8.0,7.0,3.0,207660.0,93660.0,283365078,,
600691.0,2009,阳煤化工,,无法表示意见,2.0,872785.05,1223780.81,1.521226,0.0,9.8057,3110,24.7273,28.58,28.5764,0.083649,9.0872,0.4861,,,0.52,2.18,38.5861,1690.0,1.0,8.0,6.0,2.0,236160.0,97560.0,724956193,0.0,0.0
600691.0,2010,阳煤化工,,无法表示意见,2.0,918506.25,1287889.07,0.052385,0.0,11.8607,3110,26.7223,28.58,28.5764,0.082561,13.6308,,,,,,33.71,1636.0,0.0,7.0,7.0,3.0,300240.0,107540.0,410052679,,
600691.0,2011,阳煤化工,,带有解释性说明的无保留意见,2.0,840127.05,1177989.2,-0.085333,0.0,11.8607,3110,16.7193,28.58,28.5764,0.082596,13.6308,,,,,,33.69,1597.0,0.0,9.0,7.0,3.0,358400.0,134100.0,247461457,0.0,0.0
600691.0,2012,阳煤化工,,标准无保留意见,2.0,1289174.55,9270978.62,0.5345,1.0,17.6939,2120,20.7961,38.49,38.4879,0.184149,3.2245,,,,,2.48,84.991,21507.0,0.0,9.0,9.0,3.0,743500.0,188800.0,136217901,0.0,0.0
600691.0,2013,阳煤化工,,带有解释性说明的无保留意见,2.0,5596175.92,9100707.32,-0.018366,1.0,17.6939,2120,20.7961,38.49,38.4879,0.174578,3.3509,0.0423,,,,,75.0323,22003.0,0.0,9.0,9.0,3.0,4613700.0,1444500.0,1516903603,0.0,0.0
600691.0,2014,阳煤化工,,标准无保留意见,2.0,4928245.25,8014493.87,-0.119355,1.0,17.6939,2120,20.7961,38.49,38.4879,0.164249,3.3509,1.96,,0.55,,,58.69,20860.0,0.0,9.0,7.0,3.0,3183300.0,1184600.0,4199760666,0.0,0.0
